symbol,month,timestamp,open,high,low,close,volume,unnamed: 8,unnamed: 9,unnamed: 10,unnamed: 11,unnamed: 12,c-o,h-c,l-c,h-o,l-o,h-l,unnamed: 19,unnamed: 20,unnamed: 21,unnamed: 22,unnamed: 23,unnamed: 24,unnamed: 25,hc<co,hc<ho,lc<co,up,961 / 776,958 / 799,unnamed: 32,unnamed: 33,J,K,L,next_open,next_close,J_next,U,body_pct,upper_wick_pct,lower_wick_pct,next_body_pct,next_move_pct,U_pct,abs_U_pct,direction
XRPUSDT,2026-07,2026-07-23 18:00:00+00:00,1.1032000000,1.1066000000,1.1026000000,1.1054000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022000000,0.0012000000,0.0028000000,1.1055000000,1.1046000000,-0.0009000000,-0.0031000000,0.0019941987,0.0010877447,0.0025380711,-0.0008141113,0.0012690355,-0.0028100073,0.0028100073,-1
BTCUSDT,2026-07,2026-07-23 19:00:00+00:00,64869.1300000000,64934.7500000000,64686.5600000000,64846.9400000000,0.0000000000,0,64846.94,65147.5000000000,-1.0000000000,1.0000000000,-22.1900000000,87.8100000000,-160.3800000000,65.6200000000,-182.5700000000,248.1900000000,322.7600000000,,0,1.0000000000,,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-22.1900000000,44.3800000000,-22.1900000000,87.8100000000,160.3800000000,64846.9300000000,65147.5000000000,300.5700000000,322.7600000000,-0.0003420733,0.0013536485,0.0024723624,0.0046350691,0.0042912553,0.0049755562,0.0049755562,1
ETHUSDT,2026-07,2026-07-23 19:00:00+00:00,1881.1900000000,1883.6300000000,1869.4400000000,1875.6500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5400000000,7.9800000000,6.2100000000,1875.6400000000,1885.9800000000,10.3400000000,15.8800000000,-0.0029449444,0.0042419958,0.0033011020,0.0055127850,0.0025462606,0.0084414652,0.0084414652,1
SOLUSDT,2026-07,2026-07-23 19:00:00+00:00,75.8100000000,75.8500000000,75.4300000000,75.7500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0600000000,0.1000000000,0.3200000000,75.7400000000,76.1200000000,0.3800000000,0.4400000000,-0.0007914523,0.0013190872,0.0042210790,0.0050171640,0.0040891703,0.0058039836,0.0058039836,1
XRPUSDT,2026-07,2026-07-23 19:00:00+00:00,1.1055000000,1.1071000000,1.1025000000,1.1046000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009000000,0.0025000000,0.0021000000,1.1045000000,1.1130000000,0.0085000000,0.0094000000,-0.0008141113,0.0022614202,0.0018995929,0.0076957900,0.0067842605,0.0085029398,0.0085029398,1
BTCUSDT,2026-07,2026-07-23 20:00:00+00:00,64846.9300000000,65217.9300000000,64834.5200000000,65147.5000000000,0.0000000000,4.443844952,65092.35188,65169.8100000000,-1.0000000000,-1.0000000000,300.5700000000,70.4300000000,-312.9800000000,371.0000000000,-12.4100000000,383.4100000000,-278.2600000000,-12.4100000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,300.5700000000,601.1400000000,300.5700000000,70.4300000000,312.9800000000,65147.5000000000,65169.8100000000,22.3100000000,-278.2600000000,0.0046350691,0.0010860961,0.0048264428,0.0003424537,0.0049791100,-0.0042910281,0.0042910281,1
ETHUSDT,2026-07,2026-07-23 20:00:00+00:00,1875.6400000000,1889.0900000000,1874.8100000000,1885.9800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3400000000,3.1100000000,11.1700000000,1885.9700000000,1882.7200000000,-3.2500000000,-13.5900000000,0.0055127850,0.0016581007,0.0059553006,-0.0017232512,0.0037747116,-0.0072455269,0.0072455269,-1
SOLUSDT,2026-07,2026-07-23 20:00:00+00:00,75.7400000000,76.1800000000,75.7100000000,76.1200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3800000000,0.0600000000,0.4100000000,76.1200000000,76.0500000000,-0.0700000000,-0.4500000000,0.0050171640,0.0007921838,0.0054132559,-0.0009196006,0.0040929496,-0.0059413784,0.0059413784,-1
XRPUSDT,2026-07,2026-07-23 20:00:00+00:00,1.1045000000,1.1131000000,1.1045000000,1.1130000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085000000,0.0001000000,0.0085000000,1.1130000000,1.1104000000,-0.0026000000,-0.0111000000,0.0076957900,0.0000905387,0.0076957900,-0.0023360288,0.0053417836,-0.0100497963,0.0100497963,-1
BTCUSDT,2026-07,2026-07-23 21:00:00+00:00,65147.5000000000,65210.3500000000,65014.0000000000,65169.8100000000,0.0000000000,0,65169.81,65195.4300000000,1.0000000000,1.0000000000,22.3100000000,40.5400000000,-155.8100000000,62.8500000000,-133.5000000000,196.3500000000,3.3000000000,,c-o,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,22.3100000000,44.6200000000,22.3100000000,40.5400000000,155.8100000000,65169.8200000000,65195.4300000000,25.6100000000,3.3000000000,0.0003424537,0.0006222802,0.0023916497,0.0003929733,0.0007357151,0.0000506543,0.0000506543,1
ETHUSDT,2026-07,2026-07-23 21:00:00+00:00,1885.9700000000,1888.9300000000,1880.8600000000,1882.7200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2500000000,6.2100000000,1.8600000000,1882.7300000000,1883.4200000000,0.6900000000,3.9400000000,-0.0017232512,0.0032927353,0.0009862299,0.0003664891,-0.0013520894,0.0020891106,0.0020891106,1
SOLUSDT,2026-07,2026-07-23 21:00:00+00:00,76.1200000000,76.2800000000,75.9200000000,76.0500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0700000000,0.2300000000,0.1300000000,76.0500000000,76.1900000000,0.1400000000,0.2100000000,-0.0009196006,0.0030215449,0.0017078297,0.0018408941,0.0009196006,0.0027588019,0.0027588019,1
XRPUSDT,2026-07,2026-07-23 21:00:00+00:00,1.1130000000,1.1145000000,1.1093000000,1.1104000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0026000000,0.0041000000,0.0011000000,1.1105000000,1.1124000000,0.0019000000,0.0045000000,-0.0023360288,0.0036837376,0.0009883199,0.0017109410,-0.0005390836,0.0040431267,0.0040431267,1
BTCUSDT,2026-07,2026-07-23 22:00:00+00:00,65169.8200000000,65227.9900000000,65013.9400000000,65195.4300000000,0.0000000000,0,65195.43,65098.9700000000,1.0000000000,-1.0000000000,25.6100000000,32.5600000000,-181.4900000000,58.1700000000,-155.8800000000,214.0500000000,-122.0700000000,-155.8800000000,,-1.0000000000,l-o,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,25.6100000000,51.2200000000,25.6100000000,32.5600000000,181.4900000000,65195.4300000000,65098.9700000000,-96.4600000000,-122.0700000000,0.0003929733,0.0004996178,0.0027848780,-0.0014795516,-0.0010871597,-0.0018731063,0.0018731063,-1
ETHUSDT,2026-07,2026-07-23 22:00:00+00:00,1882.7300000000,1884.1300000000,1874.2300000000,1883.4200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6900000000,0.7100000000,9.1900000000,1883.4100000000,1878.3800000000,-5.0300000000,-5.7200000000,0.0003664891,0.0003771120,0.0048812097,-0.0026706877,-0.0023104747,-0.0030381414,0.0030381414,-1
SOLUSDT,2026-07,2026-07-23 22:00:00+00:00,76.0500000000,76.2500000000,75.8600000000,76.1900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1400000000,0.0600000000,0.3300000000,76.1900000000,75.8800000000,-0.3100000000,-0.4500000000,0.0018408941,0.0007889546,0.0043392505,-0.0040687754,-0.0022353715,-0.0059171598,0.0059171598,-1
XRPUSDT,2026-07,2026-07-23 22:00:00+00:00,1.1105000000,1.1134000000,1.1078000000,1.1124000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019000000,0.0010000000,0.0046000000,1.1124000000,1.1077000000,-0.0047000000,-0.0066000000,0.0017109410,0.0009004953,0.0041422783,-0.0042250989,-0.0025213868,-0.0059432688,0.0059432688,-1
BTCUSDT,2026-07,2026-07-23 23:00:00+00:00,65195.4300000000,65235.4300000000,65052.0100000000,65098.9700000000,0.0000000000,-0.344130148,65148.32515,64973.9900000000,-1.0000000000,-1.0000000000,-96.4600000000,136.4600000000,-46.9600000000,40.0000000000,-143.4200000000,183.4200000000,-28.5300000000,-143.4200000000,,-1.0000000000,l-c,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,,,-96.4600000000,192.9200000000,-96.4600000000,136.4600000000,46.9600000000,65098.9800000000,64973.9900000000,-124.9900000000,-28.5300000000,-0.0014795516,0.0020930915,0.0007202959,-0.0019199994,-0.0033965571,-0.0004376074,0.0004376074,-1
ETHUSDT,2026-07,2026-07-23 23:00:00+00:00,1883.4100000000,1884.8000000000,1875.5600000000,1878.3800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0300000000,6.4200000000,2.8200000000,1878.3800000000,1871.4700000000,-6.9100000000,-1.8800000000,-0.0026706877,0.0034087108,0.0014972842,-0.0036787019,-0.0063395649,-0.0009981895,0.0009981895,-1
SOLUSDT,2026-07,2026-07-23 23:00:00+00:00,76.1900000000,76.2600000000,75.8700000000,75.8800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3100000000,0.3800000000,0.0100000000,75.8800000000,75.8200000000,-0.0600000000,0.2500000000,-0.0040687754,0.0049875312,0.0001312508,-0.0007907222,-0.0048562804,0.0032812705,0.0032812705,-1
XRPUSDT,2026-07,2026-07-23 23:00:00+00:00,1.1124000000,1.1129000000,1.1067000000,1.1077000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0047000000,0.0052000000,0.0010000000,1.1078000000,1.1075000000,-0.0003000000,0.0044000000,-0.0042250989,0.0046745775,0.0008989572,-0.0002708070,-0.0044048903,0.0039554117,0.0039554117,-1
BTCUSDT,2026-07,2026-07-24 00:00:00+00:00,65098.9800000000,65113.8600000000,64762.1800000000,64973.9900000000,0.0000000000,0,64973.99,65086.0000000000,-1.0000000000,1.0000000000,-124.9900000000,139.8700000000,-211.8100000000,14.8800000000,-336.8000000000,351.6800000000,236.9900000000,,h-l,1.0000000000,,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-124.9900000000,249.9800000000,-124.9900000000,139.8700000000,211.8100000000,64974.0000000000,65086.0000000000,112.0000000000,236.9900000000,-0.0019199994,0.0021485744,0.0032536608,0.0017237664,-0.0001993887,0.0036404564,0.0036404564,1
ETHUSDT,2026-07,2026-07-24 00:00:00+00:00,1878.3800000000,1879.1800000000,1859.6700000000,1871.4700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9100000000,7.7100000000,11.8000000000,1871.4700000000,1872.7600000000,1.2900000000,8.2000000000,-0.0036787019,0.0041046008,0.0062820090,0.0006892977,-0.0029919399,0.0043654639,0.0043654639,1
SOLUSDT,2026-07,2026-07-24 00:00:00+00:00,75.8800000000,75.9000000000,75.5300000000,75.8200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0600000000,0.0800000000,0.2900000000,75.8300000000,75.7000000000,-0.1300000000,-0.0700000000,-0.0007907222,0.0010542963,0.0038218239,-0.0017143611,-0.0023721666,-0.0009225092,0.0009225092,-1
XRPUSDT,2026-07,2026-07-24 00:00:00+00:00,1.1078000000,1.1086000000,1.1038000000,1.1075000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003000000,0.0011000000,0.0037000000,1.1076000000,1.1093000000,0.0017000000,0.0020000000,-0.0002708070,0.0009929590,0.0033399531,0.0015348501,0.0013540350,0.0018053800,0.0018053800,1
BTCUSDT,2026-07,2026-07-24 01:00:00+00:00,64974.0000000000,65168.0000000000,64944.3700000000,65086.0000000000,0.0000000000,1.727195122,65034.82321,65116.9900000000,-1.0000000000,-1.0000000000,112.0000000000,82.0000000000,-141.6300000000,194.0000000000,-29.6300000000,223.6300000000,-81.0100000000,-29.6300000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,112.0000000000,224.0000000000,112.0000000000,82.0000000000,141.6300000000,65086.0000000000,65116.9900000000,30.9900000000,-81.0100000000,0.0017237664,0.0012620433,0.0021797950,0.0004761393,0.0022007264,-0.0012468064,0.0012468064,1
ETHUSDT,2026-07,2026-07-24 01:00:00+00:00,1871.4700000000,1877.6000000000,1870.3200000000,1872.7600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2900000000,4.8400000000,2.4400000000,1872.7600000000,1869.5800000000,-3.1800000000,-4.4700000000,0.0006892977,0.0025862023,0.0013037879,-0.0016980286,-0.0010099013,-0.0023884967,0.0023884967,-1
SOLUSDT,2026-07,2026-07-24 01:00:00+00:00,75.8300000000,76.1300000000,75.6600000000,75.7000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1300000000,0.4300000000,0.0400000000,75.7000000000,75.5300000000,-0.1700000000,-0.0400000000,-0.0017143611,0.0056705789,0.0005274957,-0.0022457067,-0.0039562179,-0.0005274957,0.0005274957,-1
XRPUSDT,2026-07,2026-07-24 01:00:00+00:00,1.1076000000,1.1108000000,1.1069000000,1.1093000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017000000,0.0015000000,0.0024000000,1.1094000000,1.1065000000,-0.0029000000,-0.0046000000,0.0015348501,0.0013542795,0.0021668472,-0.0026140256,-0.0009931383,-0.0041531239,0.0041531239,-1
BTCUSDT,2026-07,2026-07-24 02:00:00+00:00,65086.0000000000,65187.5700000000,64925.4500000000,65116.9900000000,0.0000000000,0,65116.99,65456.7000000000,1.0000000000,1.0000000000,30.9900000000,70.5800000000,-191.5400000000,101.5700000000,-160.5500000000,262.1200000000,308.7200000000,,0,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,30.9900000000,61.9800000000,30.9900000000,70.5800000000,191.5400000000,65116.9900000000,65456.7000000000,339.7100000000,308.7200000000,0.0004761393,0.0010844114,0.0029428756,0.0052169180,0.0056955413,0.0047432628,0.0047432628,1
ETHUSDT,2026-07,2026-07-24 02:00:00+00:00,1872.7600000000,1878.5000000000,1864.8200000000,1869.5800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1800000000,8.9200000000,4.7600000000,1869.5700000000,1880.6700000000,11.1000000000,14.2800000000,-0.0016980286,0.0047630236,0.0025417032,0.0059371941,0.0042237126,0.0076251095,0.0076251095,1
SOLUSDT,2026-07,2026-07-24 02:00:00+00:00,75.7000000000,75.9200000000,75.3000000000,75.5300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000000,0.3900000000,0.2300000000,75.5400000000,75.8300000000,0.2900000000,0.4600000000,-0.0022457067,0.0051519155,0.0030383091,0.0038390257,0.0017173052,0.0060766182,0.0060766182,1
XRPUSDT,2026-07,2026-07-24 02:00:00+00:00,1.1094000000,1.1100000000,1.1048000000,1.1065000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029000000,0.0035000000,0.0017000000,1.1065000000,1.1113000000,0.0048000000,0.0077000000,-0.0026140256,0.0031548585,0.0015323598,0.0043380027,0.0017126375,0.0069406887,0.0069406887,1
BTCUSDT,2026-07,2026-07-24 03:00:00+00:00,65116.9900000000,65464.3500000000,65078.0000000000,65456.7000000000,0.0000000000,49.50326797,63526.56758,65318.0000000000,-1.0000000000,-1.0000000000,339.7100000000,7.6500000000,-378.7000000000,347.3600000000,-38.9900000000,386.3500000000,-478.4100000000,-38.9900000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,339.7100000000,679.4200000000,339.7100000000,7.6500000000,378.7000000000,65456.7000000000,65318.0000000000,-138.7000000000,-478.4100000000,0.0052169180,0.0001174809,0.0058156865,-0.0021189580,0.0030869056,-0.0073469305,0.0073469305,-1
ETHUSDT,2026-07,2026-07-24 03:00:00+00:00,1869.5700000000,1881.2000000000,1868.3100000000,1880.6700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1000000000,0.5300000000,12.3600000000,1880.6700000000,1876.1200000000,-4.5500000000,-15.6500000000,0.0059371941,0.0002834876,0.0066111459,-0.0024193506,0.0035034794,-0.0083709088,0.0083709088,-1
SOLUSDT,2026-07,2026-07-24 03:00:00+00:00,75.5400000000,75.9600000000,75.4800000000,75.8300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2900000000,0.1300000000,0.3500000000,75.8400000000,75.6600000000,-0.1800000000,-0.4700000000,0.0038390257,0.0017209425,0.0046333069,-0.0023734177,0.0015885624,-0.0062218692,0.0062218692,-1
XRPUSDT,2026-07,2026-07-24 03:00:00+00:00,1.1065000000,1.1124000000,1.1057000000,1.1113000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048000000,0.0011000000,0.0056000000,1.1113000000,1.1071000000,-0.0042000000,-0.0090000000,0.0043380027,0.0009941256,0.0050610032,-0.0037793575,0.0005422503,-0.0081337551,0.0081337551,-1
BTCUSDT,2026-07,2026-07-24 04:00:00+00:00,65456.7000000000,65469.8600000000,65272.2600000000,65318.0000000000,0.0000000000,-0.301198472,65373.55305,65325.0000000000,-1.0000000000,1.0000000000,-138.7000000000,151.8600000000,-45.7400000000,13.1600000000,-184.4400000000,197.6000000000,145.6900000000,,h-c,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-138.7000000000,277.4000000000,-138.7000000000,151.8600000000,45.7400000000,65318.0100000000,65325.0000000000,6.9900000000,145.6900000000,-0.0021189580,0.0023200070,0.0006987826,0.0001070149,-0.0020120171,0.0022257462,0.0022257462,1
ETHUSDT,2026-07,2026-07-24 04:00:00+00:00,1880.6700000000,1882.0000000000,1875.0000000000,1876.1200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5500000000,5.8800000000,1.1200000000,1876.1300000000,1880.9700000000,4.8400000000,9.3900000000,-0.0024193506,0.0031265453,0.0005955324,0.0025797786,0.0001595176,0.0049929015,0.0049929015,1
SOLUSDT,2026-07,2026-07-24 04:00:00+00:00,75.8400000000,75.8600000000,75.6000000000,75.6600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1800000000,0.2000000000,0.0600000000,75.6600000000,75.8000000000,0.1400000000,0.3200000000,-0.0023734177,0.0026371308,0.0007911392,0.0018503833,-0.0005274262,0.0042194093,0.0042194093,1
XRPUSDT,2026-07,2026-07-24 04:00:00+00:00,1.1113000000,1.1116000000,1.1062000000,1.1071000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0042000000,0.0045000000,0.0009000000,1.1071000000,1.1101000000,0.0030000000,0.0072000000,-0.0037793575,0.0040493116,0.0008098623,0.0027097823,-0.0010798164,0.0064788986,0.0064788986,1
BTCUSDT,2026-07,2026-07-24 05:00:00+00:00,65318.0100000000,65394.0000000000,65248.0000000000,65325.0000000000,0.0000000000,0,65325,65472.0000000000,-1.0000000000,1.0000000000,6.9900000000,69.0000000000,-77.0000000000,75.9900000000,-70.0100000000,146.0000000000,140.0000000000,,h-l,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,6.9900000000,13.9800000000,6.9900000000,69.0000000000,77.0000000000,65325.0100000000,65472.0000000000,146.9900000000,140.0000000000,0.0001070149,0.0010563702,0.0011788479,0.0022501336,0.0023575427,0.0021433598,0.0021433598,1
ETHUSDT,2026-07,2026-07-24 05:00:00+00:00,1876.1300000000,1882.1400000000,1873.4800000000,1880.9700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8400000000,1.1700000000,7.4900000000,1880.9700000000,1888.1300000000,7.1600000000,2.3200000000,0.0025797786,0.0006236242,0.0039922607,0.0038065466,0.0063961453,0.0012365881,0.0012365881,1
SOLUSDT,2026-07,2026-07-24 05:00:00+00:00,75.6600000000,75.9200000000,75.5900000000,75.8000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1400000000,0.1200000000,0.2100000000,75.8000000000,75.8500000000,0.0500000000,-0.0900000000,0.0018503833,0.0015860428,0.0027755749,0.0006596306,0.0025112345,-0.0011895321,0.0011895321,1
XRPUSDT,2026-07,2026-07-24 05:00:00+00:00,1.1071000000,1.1106000000,1.1061000000,1.1101000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030000000,0.0005000000,0.0040000000,1.1101000000,1.1137000000,0.0036000000,0.0006000000,0.0027097823,0.0004516304,0.0036130431,0.0032429511,0.0059615211,0.0005419565,0.0005419565,1
BTCUSDT,2026-07,2026-07-24 06:00:00+00:00,65325.0100000000,65519.9300000000,65278.0700000000,65472.0000000000,0.0000000000,4.046108909,65282.07565,65499.9500000000,1.0000000000,-1.0000000000,146.9900000000,47.9300000000,-193.9300000000,194.9200000000,-46.9400000000,241.8600000000,-119.0400000000,-46.9400000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,146.9900000000,293.9800000000,146.9900000000,47.9300000000,193.9300000000,65472.0000000000,65499.9500000000,27.9500000000,-119.0400000000,0.0022501336,0.0007337159,0.0029686945,0.0004269000,0.0026779942,-0.0018222730,0.0018222730,1
ETHUSDT,2026-07,2026-07-24 06:00:00+00:00,1880.9700000000,1888.4900000000,1878.9000000000,1888.1300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1600000000,0.3600000000,9.2300000000,1888.1400000000,1895.9800000000,7.8400000000,0.6800000000,0.0038065466,0.0001913906,0.0049070426,0.0041522345,0.0079799253,0.0003615156,0.0003615156,1
SOLUSDT,2026-07,2026-07-24 06:00:00+00:00,75.8000000000,76.0200000000,75.7300000000,75.8500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500000000,0.1700000000,0.1200000000,75.8500000000,76.0700000000,0.2200000000,0.1700000000,0.0006596306,0.0022427441,0.0015831135,0.0029004614,0.0035620053,0.0022427441,0.0022427441,1
XRPUSDT,2026-07,2026-07-24 06:00:00+00:00,1.1101000000,1.1150000000,1.1098000000,1.1137000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036000000,0.0013000000,0.0039000000,1.1138000000,1.1139000000,0.0001000000,-0.0035000000,0.0032429511,0.0011710657,0.0035131970,0.0000897827,0.0034231150,-0.0031528691,0.0031528691,1
BTCUSDT,2026-07,2026-07-24 07:00:00+00:00,65472.0000000000,65808.5900000000,65320.6900000000,65499.9500000000,0.0000000000,0,65499.95,65302.1800000000,1.0000000000,-1.0000000000,27.9500000000,308.6400000000,-179.2600000000,336.5900000000,-151.3100000000,487.9000000000,-225.7100000000,-151.3100000000,,-1.0000000000,l-o,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,27.9500000000,55.9000000000,27.9500000000,308.6400000000,179.2600000000,65499.9400000000,65302.1800000000,-197.7600000000,-225.7100000000,0.0004269000,0.0047140762,0.0027379643,-0.0030192394,-0.0025937805,-0.0034474279,0.0034474279,-1
ETHUSDT,2026-07,2026-07-24 07:00:00+00:00,1888.1400000000,1909.8000000000,1888.1400000000,1895.9800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8400000000,13.8200000000,7.8400000000,1895.9800000000,1888.0700000000,-7.9100000000,-15.7500000000,0.0041522345,0.0073193725,0.0041522345,-0.0041719849,-0.0000370735,-0.0083415425,0.0083415425,-1
SOLUSDT,2026-07,2026-07-24 07:00:00+00:00,75.8500000000,76.4500000000,75.7800000000,76.0700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2200000000,0.3800000000,0.2900000000,76.0800000000,75.7800000000,-0.3000000000,-0.5200000000,0.0029004614,0.0050098879,0.0038233355,-0.0039432177,-0.0009228741,-0.0068556361,0.0068556361,-1
XRPUSDT,2026-07,2026-07-24 07:00:00+00:00,1.1138000000,1.1215000000,1.1107000000,1.1139000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001000000,0.0076000000,0.0032000000,1.1140000000,1.1118000000,-0.0022000000,-0.0023000000,0.0000897827,0.0068234872,0.0028730472,-0.0019748654,-0.0017956545,-0.0020650027,0.0020650027,-1
BTCUSDT,2026-07,2026-07-24 08:00:00+00:00,65499.9400000000,65508.1700000000,65302.1800000000,65302.1800000000,0.0000000000,0,65302.18,65113.1300000000,1.0000000000,1.0000000000,-197.7600000000,205.9900000000,0.0000000000,8.2300000000,-197.7600000000,205.9900000000,8.7100000000,,h-c,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-197.7600000000,395.5200000000,-197.7600000000,205.9900000000,0.0000000000,65302.1800000000,65113.1300000000,-189.0500000000,8.7100000000,-0.0030192394,0.0031448884,0.0000000000,-0.0028950029,-0.0059055016,0.0001329772,0.0001329772,-1
